run_id,budget,task,base,lr,epoch,metric,mean,sd,se,n,seeds,base_label,source_file
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,31,val_CC,0.839925969088519,0.0009211084472448,0.000651322029255,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,32,train_loss,0.0634214042286787,0.0003167449186123,0.0002239724798571,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,32,val_SDR,6.8886045349968805,0.0844784937815702,0.0597353158173739,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,32,val_CC,0.8399431164617892,0.0011773472372416,0.0008325102152648,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,33,train_loss,0.0633914158812591,0.0003279663539601,0.0002319072328862,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,33,val_SDR,6.887094497680664,0.092898522493323,0.0656891752172397,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,33,val_CC,0.8398949305216472,0.0013898875503044,0.000982798911907,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,34,train_loss,0.0633675866893359,0.0003592195466763,0.0002540065773895,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,34,val_SDR,6.903197659386528,0.0702974966405597,0.0497078365749783,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,34,val_CC,0.8402946447884595,0.0012229907131844,0.0008647850266209,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,35,train_loss,0.0633468444503489,0.0003486702657562,0.0002465471093143,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,35,val_SDR,6.873421492399993,0.0871369296663099,0.061615113858823,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,35,val_CC,0.8397604734809311,0.001139207461328,0.0008055413210833,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,36,train_loss,0.0633282052175629,0.0003445623905525,0.0002436424029015,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,36,val_SDR,6.898275030983819,0.0694061438683639,0.0490775549853292,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,36,val_CC,0.8400676703011548,0.0011791517467556,0.0008337861961789,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,37,train_loss,0.0633322765784604,0.0003294140480317,0.0002329309071813,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,37,val_SDR,6.912309885025024,0.0596569471660599,0.0421838318860086,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,37,val_CC,0.8403753406471677,0.0008100140375533,0.0005727664188102,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,38,train_loss,0.0632776186136262,0.000320719742738,0.0002267831049504,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,38,val_SDR,6.893034193250868,0.0858708008731777,0.0607198256033436,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,38,val_CC,0.8400812800283786,0.0014399096155093,0.0010181698534223,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,39,train_loss,0.0632694744283244,0.0003236238236686,0.0002288366002695,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,39,val_SDR,6.913397020763821,0.0684749670073076,0.0484191135123923,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,39,val_CC,0.840390341149436,0.000914260364859,0.0006464797037619,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,40,train_loss,0.0632534143647977,0.0003516342679652,0.0002486429753757,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,40,val_SDR,6.906875963564272,0.0933075529751383,0.0659784034446433,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
