task,task_label,metric,metric_label,base,base_label,epoch,mean,se,sd,n,seeds,budget,lr,source_file,aggregation
emg,EMG,val_SDR,Validation SDR (dB),6,base6,58,7.070283095041911,0.0080027403654874,0.0113175839610229,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,59,7.068296167585585,0.0080678727891712,0.0114096951179467,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,60,7.070773698665477,0.0087258462552668,0.0123402101173808,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,61,7.073910563080399,0.0088235095695212,0.0124783269009457,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,62,7.071195169731423,0.0061559942033553,0.0087058904922752,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,63,7.074183799602368,0.0060350276805736,0.0085348179951642,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,64,7.076311676590532,0.006556193033854,0.0092718571060123,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,65,7.076117656849049,0.0080875467371059,0.0114375182819415,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,66,7.077628824445936,0.0059030144302933,0.008348123066205,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,67,7.0765588371842,0.0065647054601596,0.0092838954947424,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,68,7.077068231723926,0.006207404313264,0.0087785953669512,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,69,7.076927388155902,0.0070032985122114,0.0099041597373168,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,70,7.076351395359746,0.0051489935980901,0.0072817765789913,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,71,7.076646857791477,0.0076113630224159,0.0107640928144456,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,72,7.0774796273973255,0.0060590108235678,0.008568735281255,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,73,7.07769180227209,0.0068551699320478,0.0096946742902742,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,74,7.078974414754796,0.0067369054864951,0.0095274231074272,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),6,base6,75,7.078012907946551,0.00572430645978,0.0080953918306008,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,1,5.857046657138401,0.2206716537475586,0.312076845561097,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,2,6.640012352554886,0.0124440369782625,0.0175985258653312,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,3,6.824385537041558,0.005389584435357,0.0076220234040369,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,4,6.874765925937229,0.0131154590182833,0.0185480600204048,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,5,6.934074198758161,0.0101595719655356,0.0143678044615659,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,6,6.929940930119267,0.0146740807427301,0.0207522840017268,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,7,6.869386946713483,0.0576929604565656,0.0815901671311298,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,8,6.952262277956362,0.0135746002197265,0.0191973837345301,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,9,6.977642324235704,0.0064414165638111,0.0091095386654364,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,10,6.990444245161834,0.0077104303571915,0.0109041951828735,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,11,6.908929692374336,0.0040854789592601,0.0057777397529756,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,12,6.985603482634932,0.0100620675970009,0.0142299124611935,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,13,6.953540007273356,0.0673219186288336,0.0952075703698744,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,14,7.0012280764403165,0.0482467457100197,0.0682312021234758,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,15,6.97447512767933,0.0174827487380415,0.0247243403728994,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,16,7.007805153175637,0.044649600982666,0.0631440712642333,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,17,6.935782344252974,0.0716101681744612,0.1012720710361412,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,18,6.9109781053331165,0.0298374317310474,0.0421965006204286,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,19,6.958066931477299,0.0202762020958795,0.0286748799974106,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,20,6.902636439711959,0.0273995046262389,0.0387487510447315,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,21,6.828198918589839,0.0110063994372335,0.0155653993570313,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,22,6.93073034286499,0.0342656947948318,0.0484590103029884,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,23,6.891844184310347,0.0577594439188637,0.0816841889451853,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,24,6.916402057365135,0.019700845082601,0.0278612023060257,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,25,6.908300514574404,0.0826880225428832,0.1169385229259576,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,26,6.855185234988177,0.0825589939400002,0.1167560489258264,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,27,6.908276319503784,0.0330303598333285,0.0467119828463568,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,28,6.835615634918213,0.0280544492933483,0.0396749826755614,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,29,6.852159641407154,0.0602441010651766,0.0851980247793482,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,30,6.811681977024785,0.0911738607618541,0.1289393104233303,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,31,6.910598278045654,0.0363702597441495,0.0514353145972084,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,32,6.771239563270852,0.0765961187857171,0.1083232700119017,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,33,6.795052961066917,0.0332632153122514,0.0470412902227223,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,34,6.799870906052766,0.0063195670092546,0.0089372173728134,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,35,6.834504312939114,0.0530684877324989,0.0750501750859302,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,36,6.805340298899898,0.056697960253115,0.0801830243488459,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,37,6.776505514427468,0.0057224256021002,0.0080927318961611,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,38,6.783063420542964,0.0762088122191251,0.1077755358126311,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
emg,EMG,val_SDR,Validation SDR (dB),16,base16,39,6.729340615095916,0.0371539062923855,0.0525435581738307,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
